Time,Open,High,Low,Close,Volume
2021-11-02 19:45:00,63494.84000000,63641.93000000,63367.66000000,63576.05000000,250.95224000
2021-11-02 20:00:00,63576.05000000,63610.00000000,63333.00000000,63366.34000000,276.13431000
2021-11-02 20:15:00,63366.34000000,63370.07000000,63114.30000000,63144.08000000,331.20993000
2021-11-02 20:30:00,63144.09000000,63261.00000000,63078.00000000,63248.13000000,394.27604000
2021-11-02 20:45:00,63248.13000000,63266.62000000,63040.02000000,63096.48000000,380.02347000
2021-11-02 21:00:00,63096.47000000,63107.91000000,62970.72000000,62970.72000000,431.26652000
2021-11-02 21:15:00,62971.94000000,63187.01000000,62901.00000000,63009.01000000,338.42879000
2021-11-02 21:30:00,63009.02000000,63133.18000000,62987.10000000,63055.24000000,202.12935000
2021-11-02 21:45:00,63055.23000000,63082.94000000,62997.64000000,62999.95000000,286.23827000
2021-11-02 22:00:00,62999.95000000,63135.28000000,62911.01000000,62972.09000000,408.22418000
2021-11-02 22:15:00,62972.08000000,63158.69000000,62928.25000000,63086.37000000,316.21503000
2021-11-02 22:30:00,63086.37000000,63159.00000000,62974.58000000,63002.06000000,292.00750000
2021-11-02 22:45:00,63002.05000000,63002.06000000,62901.02000000,62928.65000000,213.18763000
2021-11-02 23:00:00,62928.65000000,63000.00000000,62717.11000000,62770.36000000,524.22650000
2021-11-02 23:15:00,62770.36000000,62786.49000000,62584.50000000,62717.83000000,506.05830000
2021-11-02 23:30:00,62717.84000000,63106.08000000,62698.49000000,63078.78000000,490.54024000
2021-11-02 23:45:00,63078.78000000,63242.47000000,63015.92000000,63219.99000000,505.11934000
2021-11-03 00:00:00,63220.57000000,63366.57000000,63052.85000000,63105.04000000,594.79118000
2021-11-03 00:15:00,63105.03000000,63140.15000000,62857.02000000,62928.26000000,333.26320000
2021-11-03 00:30:00,62928.27000000,63150.27000000,62909.53000000,63007.07000000,310.89664000
2021-11-03 00:45:00,63007.07000000,63500.00000000,63004.27000000,63489.02000000,384.14026000
2021-11-03 01:00:00,63489.02000000,63490.72000000,63205.89000000,63351.86000000,424.91699000
2021-11-03 01:15:00,63351.87000000,63364.58000000,63140.00000000,63179.49000000,297.82539000
2021-11-03 01:30:00,63179.49000000,63243.82000000,63140.98000000,63150.06000000,272.78813000
2021-11-03 01:45:00,63150.03000000,63176.98000000,62987.63000000,63129.81000000,461.44445000
2021-11-03 02:00:00,63129.80000000,63138.24000000,62722.40000000,62867.23000000,577.06900000
2021-11-03 02:15:00,62867.23000000,62972.50000000,62832.20000000,62940.03000000,254.19472000
2021-11-03 02:30:00,62940.03000000,63098.70000000,62930.77000000,63095.02000000,200.46603000
2021-11-03 02:45:00,63095.01000000,63216.93000000,63017.47000000,63159.88000000,243.74984000
2021-11-03 03:00:00,63159.88000000,63159.88000000,62990.32000000,63001.43000000,230.77795000
2021-11-03 03:15:00,63001.43000000,63100.00000000,62928.88000000,63099.98000000,249.84511000
2021-11-03 03:30:00,63099.97000000,63225.90000000,62950.00000000,63081.69000000,305.50343000
2021-11-03 03:45:00,63081.69000000,63240.00000000,63020.54000000,63210.41000000,296.11343000
2021-11-03 04:00:00,63210.40000000,63210.40000000,63011.51000000,63011.51000000,272.96676000
2021-11-03 04:15:00,63011.51000000,63097.65000000,62850.00000000,62973.28000000,363.80293000
2021-11-03 04:30:00,62973.29000000,62994.17000000,62811.51000000,62844.40000000,287.34176000
2021-11-03 04:45:00,62844.39000000,62937.20000000,62728.00000000,62762.40000000,437.71175000
2021-11-03 05:00:00,62762.40000000,62950.87000000,62746.65000000,62937.12000000,354.36709000
2021-11-03 05:15:00,62937.12000000,63064.66000000,62875.51000000,62967.82000000,327.26556000
2021-11-03 05:30:00,62967.82000000,63198.19000000,62923.27000000,63175.83000000,414.03606000
2021-11-03 05:45:00,63175.84000000,63184.67000000,63030.00000000,63038.04000000,269.59050000
2021-11-03 06:00:00,63038.04000000,63079.07000000,62840.01000000,62937.85000000,379.56535000
2021-11-03 06:15:00,62937.85000000,63066.13000000,62930.85000000,62948.03000000,273.50720000
2021-11-03 06:30:00,62948.03000000,63118.57000000,62938.99000000,63059.34000000,281.99774000
2021-11-03 06:45:00,63059.33000000,63084.48000000,62801.57000000,62815.76000000,358.97782000
2021-11-03 07:00:00,62815.77000000,62956.80000000,62770.67000000,62909.27000000,343.40082000
2021-11-03 07:15:00,62909.28000000,63079.99000000,62883.82000000,63051.26000000,315.45386000
2021-11-03 07:30:00,63051.26000000,63065.58000000,62903.54000000,62930.99000000,263.49871000
2021-11-03 07:45:00,62930.98000000,63500.00000000,62917.91000000,63394.63000000,566.56556000
2021-11-03 08:00:00,63394.62000000,63399.71000000,63164.10000000,63231.23000000,353.90476000
2021-11-03 08:15:00,63231.23000000,63231.69000000,62900.00000000,62993.01000000,475.79272000
2021-11-03 08:30:00,62993.01000000,63025.50000000,62894.35000000,63008.45000000,375.28676000
2021-11-03 08:45:00,63008.45000000,63050.00000000,62902.00000000,62970.23000000,203.24562000
2021-11-03 09:00:00,62970.23000000,63030.71000000,62872.94000000,62981.87000000,260.90788000
2021-11-03 09:15:00,62981.87000000,63350.01000000,62963.96000000,63222.00000000,432.09561000
2021-11-03 09:30:00,63222.00000000,63281.01000000,63102.79000000,63132.62000000,298.30583000
2021-11-03 09:45:00,63132.63000000,63346.64000000,63075.59000000,63284.12000000,333.13983000
2021-11-03 10:00:00,63284.12000000,63399.00000000,63171.61000000,63365.07000000,311.42849000
2021-11-03 10:15:00,63365.07000000,63379.53000000,63208.06000000,63226.00000000,322.33872000
2021-11-03 10:30:00,63226.00000000,63245.83000000,63092.60000000,63116.55000000,368.34961000
2021-11-03 10:45:00,63116.56000000,63184.99000000,63090.68000000,63116.80000000,279.94155000
2021-11-03 11:00:00,63116.80000000,63200.00000000,62910.21000000,62925.00000000,572.56990000
2021-11-03 11:15:00,62925.01000000,63078.53000000,62911.03000000,63042.38000000,324.36623000
2021-11-03 11:30:00,63042.38000000,63164.10000000,62963.68000000,63099.98000000,255.92998000
2021-11-03 11:45:00,63097.13000000,63143.91000000,63081.00000000,63108.43000000,198.90727000
2021-11-03 12:00:00,63107.29000000,63133.99000000,62842.01000000,62860.29000000,394.15689000
2021-11-03 12:15:00,62860.28000000,62985.71000000,62650.00000000,62650.01000000,621.99174000
2021-11-03 12:30:00,62650.01000000,62841.01000000,62359.43000000,62551.00000000,1195.69892000
2021-11-03 12:45:00,62550.99000000,62563.66000000,62226.19000000,62470.01000000,905.47508000
2021-11-03 13:00:00,62470.01000000,62677.81000000,62364.22000000,62534.00000000,469.98452000
2021-11-03 13:15:00,62534.01000000,62600.00000000,62271.01000000,62417.99000000,456.84197000
2021-11-03 13:30:00,62418.00000000,62483.00000000,61959.00000000,62037.27000000,1097.54880000
2021-11-03 13:45:00,62037.27000000,62093.51000000,61645.00000000,61821.07000000,1426.53204000
2021-11-03 14:00:00,61821.07000000,62004.05000000,61579.57000000,61976.37000000,853.10474000
2021-11-03 14:15:00,61984.84000000,62050.93000000,61875.28000000,62004.14000000,484.99103000
2021-11-03 14:30:00,62004.15000000,62021.68000000,61763.82000000,61895.93000000,355.44371000
2021-11-03 14:45:00,61895.94000000,62098.78000000,61850.83000000,61961.08000000,385.54170000
2021-11-03 15:00:00,61961.07000000,61961.07000000,61713.62000000,61865.46000000,417.38756000
2021-11-03 15:15:00,61865.47000000,62102.34000000,61763.49000000,62060.01000000,409.68420000
2021-11-03 15:30:00,62060.00000000,62089.87000000,61902.29000000,62049.99000000,455.34005000
2021-11-03 15:45:00,62050.00000000,62222.00000000,61931.49000000,62190.00000000,381.52129000
2021-11-03 16:00:00,62189.99000000,62565.23000000,62125.30000000,62465.26000000,744.56212000
2021-11-03 16:15:00,62465.26000000,62470.61000000,62326.84000000,62327.01000000,339.90619000
2021-11-03 16:30:00,62327.01000000,62380.00000000,62117.72000000,62239.16000000,430.71165000
2021-11-03 16:45:00,62239.42000000,62263.50000000,61969.69000000,62135.76000000,327.76193000
2021-11-03 17:00:00,62136.52000000,62243.55000000,62063.00000000,62171.93000000,235.00288000
2021-11-03 17:15:00,62171.92000000,62669.49000000,62171.92000000,62635.76000000,643.08158000
2021-11-03 17:30:00,62635.76000000,62635.77000000,62450.00000000,62480.01000000,300.00647000
2021-11-03 17:45:00,62480.01000000,62562.68000000,62279.93000000,62471.00000000,286.27808000
2021-11-03 18:00:00,62471.91000000,62704.08000000,60382.76000000,62491.56000000,4446.60785000
2021-11-03 18:15:00,62491.55000000,62533.14000000,62137.74000000,62161.74000000,645.23575000
2021-11-03 18:30:00,62161.74000000,62792.67000000,62151.39000000,62792.66000000,528.89473000
2021-11-03 18:45:00,62792.67000000,63199.89000000,62787.38000000,63149.04000000,1075.99317000
2021-11-03 19:00:00,63149.05000000,63333.00000000,63070.00000000,63164.99000000,730.15675000
2021-11-03 19:15:00,63165.00000000,63193.82000000,62800.00000000,63000.01000000,521.63406000
2021-11-03 19:30:00,63000.00000000,63040.00000000,62845.25000000,62983.51000000,280.27652000
2021-11-03 19:45:00,62983.51000000,62985.67000000,62792.93000000,62800.00000000,321.18586000
2021-11-03 20:00:00,62799.99000000,63032.43000000,62749.45000000,62876.76000000,436.54189000
2021-11-03 20:15:00,62876.76000000,62931.44000000,62772.17000000,62814.68000000,330.54289000
2021-11-03 20:30:00,62814.69000000,62825.47000000,62709.48000000,62760.42000000,341.68820000
2021-11-03 20:45:00,62760.42000000,62826.25000000,62700.00000000,62724.00000000,312.99248000
2021-11-03 21:00:00,62719.88000000,62882.44000000,62714.11000000,62850.00000000,290.52321000
2021-11-03 21:15:00,62850.00000000,62989.03000000,62786.46000000,62961.64000000,304.01596000
2021-11-03 21:30:00,62963.17000000,63200.00000000,62886.20000000,63108.46000000,390.57682000
2021-11-03 21:45:00,63108.47000000,63190.52000000,62934.38000000,63107.71000000,309.05776000
2021-11-03 22:00:00,63110.55000000,63182.59000000,62886.51000000,62940.80000000,291.86808000
2021-11-03 22:15:00,62940.80000000,63061.66000000,62705.01000000,62787.19000000,336.18705000
2021-11-03 22:30:00,62787.20000000,62906.35000000,62743.47000000,62793.10000000,224.36123000
2021-11-03 22:45:00,62793.10000000,62904.17000000,62555.00000000,62794.49000000,369.19234000
2021-11-03 23:00:00,62794.49000000,62904.64000000,62767.00000000,62785.21000000,215.99846000
2021-11-03 23:15:00,62785.21000000,62914.82000000,62772.96000000,62905.07000000,197.75402000
2021-11-03 23:30:00,62905.08000000,63091.88000000,62853.05000000,62982.65000000,253.39769000
2021-11-03 23:45:00,62986.33000000,63049.73000000,62874.45000000,62896.48000000,248.50660000
2021-11-04 00:00:00,62896.49000000,63070.11000000,62818.60000000,63050.72000000,307.57233000
2021-11-04 00:15:00,63050.71000000,63076.65000000,62936.94000000,63070.77000000,275.24565000
2021-11-04 00:30:00,63070.77000000,63086.31000000,62769.71000000,62801.18000000,287.55821000
2021-11-04 00:45:00,62801.18000000,62849.99000000,62723.52000000,62829.56000000,245.99464000
2021-11-04 01:00:00,62829.56000000,62845.20000000,62475.00000000,62556.19000000,419.61010000
2021-11-04 01:15:00,62556.18000000,62585.00000000,62325.51000000,62495.11000000,317.05657000
2021-11-04 01:30:00,62495.11000000,62532.40000000,62300.00000000,62504.96000000,581.36809000
2021-11-04 01:45:00,62504.96000000,62535.19000000,62254.01000000,62331.96000000,395.89590000
2021-11-04 02:00:00,62331.95000000,62480.01000000,62178.00000000,62473.48000000,551.46342000
2021-11-04 02:15:00,62473.48000000,62473.50000000,62376.72000000,62453.76000000,199.07549000
2021-11-04 02:30:00,62453.75000000,62473.30000000,62319.66000000,62419.14000000,369.53493000
2021-11-04 02:45:00,62419.14000000,62558.89000000,62400.42000000,62541.00000000,253.03940000
2021-11-04 03:00:00,62540.99000000,62588.52000000,62450.33000000,62471.95000000,216.43515000
2021-11-04 03:15:00,62471.95000000,62496.36000000,62260.00000000,62373.41000000,360.95499000
2021-11-04 03:30:00,62373.41000000,62495.00000000,62346.09000000,62451.77000000,211.87268000
2021-11-04 03:45:00,62451.76000000,62499.99000000,62334.48000000,62420.00000000,205.41075000
2021-11-04 04:00:00,62420.00000000,62680.63000000,62402.61000000,62604.07000000,292.95858000
2021-11-04 04:15:00,62604.08000000,62700.00000000,62598.44000000,62621.54000000,204.27528000
2021-11-04 04:30:00,62621.53000000,62826.95000000,62567.54000000,62672.87000000,349.96021000
2021-11-04 04:45:00,62672.88000000,62789.96000000,62660.78000000,62674.95000000,230.25295000
2021-11-04 05:00:00,62674.95000000,62756.62000000,62585.39000000,62631.25000000,194.37919000
2021-11-04 05:15:00,62631.25000000,62666.55000000,62583.00000000,62590.01000000,179.53908000
2021-11-04 05:30:00,62590.01000000,62592.91000000,62354.69000000,62370.82000000,266.93803000
2021-11-04 05:45:00,62367.07000000,62434.35000000,62324.98000000,62376.82000000,210.11923000
2021-11-04 06:00:00,62376.82000000,62446.14000000,62343.90000000,62426.65000000,203.01661000
2021-11-04 06:15:00,62426.65000000,62528.08000000,62397.76000000,62509.36000000,186.21182000
2021-11-04 06:30:00,62509.35000000,62645.63000000,62338.60000000,62366.51000000,626.18441000
2021-11-04 06:45:00,62366.50000000,62500.00000000,62300.00000000,62445.41000000,317.60749000
2021-11-04 07:00:00,62445.42000000,62600.00000000,62371.12000000,62396.06000000,224.20604000
2021-11-04 07:15:00,62392.54000000,62467.05000000,62241.65000000,62322.72000000,226.68874000
2021-11-04 07:30:00,62322.73000000,62447.99000000,62115.20000000,62272.21000000,395.43221000
2021-11-04 07:45:00,62272.20000000,62275.33000000,61819.51000000,61853.79000000,928.62611000
2021-11-04 08:00:00,61853.78000000,62000.00000000,61693.29000000,61996.83000000,934.53463000
2021-11-04 08:15:00,61996.47000000,62325.75000000,61895.53000000,62072.43000000,543.92851000
2021-11-04 08:30:00,62072.43000000,62072.43000000,61644.27000000,61772.69000000,584.29639000
2021-11-04 08:45:00,61772.69000000,61785.02000000,61565.00000000,61610.77000000,357.77389000
2021-11-04 09:00:00,61610.76000000,61626.88000000,61245.57000000,61620.11000000,794.59180000
2021-11-04 09:15:00,61620.11000000,61708.86000000,61479.50000000,61641.85000000,317.68778000
2021-11-04 09:30:00,61641.86000000,61641.88000000,61437.69000000,61598.99000000,260.69733000
2021-11-04 09:45:00,61598.99000000,61835.70000000,61571.18000000,61789.80000000,298.64281000
2021-11-04 10:00:00,61789.81000000,61839.01000000,61700.00000000,61733.75000000,194.94024000
2021-11-04 10:15:00,61733.74000000,61847.23000000,61671.00000000,61716.35000000,206.49876000
2021-11-04 10:30:00,61717.18000000,61800.00000000,61610.12000000,61791.27000000,315.33129000
2021-11-04 10:45:00,61791.27000000,61962.02000000,61743.83000000,61894.81000000,469.11703000
2021-11-04 11:00:00,61894.81000000,61966.29000000,61827.18000000,61964.75000000,264.50542000
2021-11-04 11:15:00,61964.76000000,61964.76000000,61690.46000000,61743.40000000,296.57566000
2021-11-04 11:30:00,61743.39000000,61788.98000000,61230.66000000,61310.43000000,754.22836000
2021-11-04 11:45:00,61310.42000000,61473.68000000,61248.06000000,61447.22000000,414.24367000
2021-11-04 12:00:00,61447.23000000,61624.60000000,61313.39000000,61576.83000000,533.89848000
2021-11-04 12:15:00,61576.83000000,61666.32000000,61527.66000000,61638.16000000,291.06270000
2021-11-04 12:30:00,61638.17000000,61686.11000000,61500.01000000,61666.27000000,280.82838000
2021-11-04 12:45:00,61666.27000000,61875.43000000,61610.21000000,61865.06000000,304.99761000
2021-11-04 13:00:00,61865.06000000,61986.37000000,61828.00000000,61926.20000000,461.47943000
2021-11-04 13:15:00,61926.21000000,61940.99000000,61662.68000000,61887.96000000,459.07924000
2021-11-04 13:30:00,61887.96000000,61905.87000000,61544.29000000,61727.16000000,444.32992000
2021-11-04 13:45:00,61727.16000000,62194.00000000,61619.24000000,62092.01000000,785.74903000
2021-11-04 14:00:00,62092.00000000,62370.00000000,62085.67000000,62340.55000000,596.28671000
2021-11-04 14:15:00,62340.54000000,62340.55000000,61973.25000000,61986.64000000,406.54533000
2021-11-04 14:30:00,61986.64000000,62089.53000000,61938.00000000,61938.21000000,291.47406000
2021-11-04 14:45:00,61938.21000000,61997.66000000,61646.52000000,61757.95000000,318.83083000
2021-11-04 15:00:00,61757.96000000,61821.19000000,61123.15000000,61171.02000000,1040.86749000
2021-11-04 15:15:00,61171.02000000,61252.91000000,60775.00000000,61203.70000000,1632.15993000
2021-11-04 15:30:00,61203.70000000,61359.52000000,61073.16000000,61229.63000000,482.40695000
2021-11-04 15:45:00,61229.63000000,61244.09000000,60922.26000000,61035.01000000,608.63451000
2021-11-04 16:00:00,61035.01000000,61285.27000000,60819.14000000,61244.19000000,921.07847000
2021-11-04 16:15:00,61244.19000000,61306.60000000,61044.91000000,61171.63000000,403.29880000
2021-11-04 16:30:00,61171.63000000,61171.63000000,60862.70000000,61059.92000000,557.22052000
2021-11-04 16:45:00,61059.92000000,61220.85000000,61048.98000000,61166.04000000,321.33705000
2021-11-04 17:00:00,61166.03000000,61258.12000000,61110.45000000,61130.78000000,308.06386000
2021-11-04 17:15:00,61130.79000000,61179.40000000,60900.10000000,60913.98000000,269.17158000
2021-11-04 17:30:00,60913.98000000,61114.26000000,60738.65000000,60961.01000000,466.84414000
2021-11-04 17:45:00,60961.00000000,61062.48000000,60834.77000000,60864.78000000,414.29914000
2021-11-04 18:00:00,60864.78000000,61200.00000000,60723.00000000,61075.61000000,492.22356000
2021-11-04 18:15:00,61075.61000000,61376.02000000,61060.65000000,61307.57000000,418.67371000
2021-11-04 18:30:00,61307.58000000,61307.58000000,61178.66000000,61191.33000000,297.19688000
2021-11-04 18:45:00,61191.33000000,61234.79000000,60730.00000000,60739.25000000,329.21462000
2021-11-04 19:00:00,60732.34000000,60992.34000000,60677.01000000,60970.65000000,363.99096000
2021-11-04 19:15:00,60970.65000000,61147.48000000,60913.90000000,61056.97000000,332.10142000
2021-11-04 19:30:00,61056.96000000,61249.99000000,61045.57000000,61169.33000000,269.17755000
2021-11-04 19:45:00,61169.33000000,61285.71000000,61136.26000000,61249.34000000,206.40717000
2021-11-04 20:00:00,61249.33000000,61249.34000000,61062.66000000,61089.04000000,203.49431000
2021-11-04 20:15:00,61089.04000000,61530.27000000,61087.05000000,61408.98000000,358.76543000
2021-11-04 20:30:00,61408.97000000,61408.98000000,61228.47000000,61274.73000000,211.07956000
2021-11-04 20:45:00,61274.73000000,61355.65000000,61217.76000000,61319.54000000,219.36063000
2021-11-04 21:00:00,61319.54000000,61406.15000000,61135.55000000,61171.41000000,218.28183000
2021-11-04 21:15:00,61171.40000000,61385.14000000,61165.07000000,61380.26000000,152.42429000
2021-11-04 21:30:00,61380.26000000,61448.99000000,61308.12000000,61335.48000000,147.17746000
2021-11-04 21:45:00,61339.34000000,61444.44000000,61311.11000000,61347.93000000,169.39904000
2021-11-04 22:00:00,61347.94000000,61380.00000000,61000.00000000,61169.50000000,341.36437000
2021-11-04 22:15:00,61169.50000000,61300.00000000,61141.79000000,61290.05000000,190.53407000
2021-11-04 22:30:00,61290.05000000,61361.58000000,61230.00000000,61255.84000000,165.49546000
2021-11-04 22:45:00,61255.84000000,61280.26000000,61112.29000000,61147.00000000,177.04121000
2021-11-04 23:00:00,61139.33000000,61286.11000000,61083.86000000,61273.14000000,179.49130000
2021-11-04 23:15:00,61273.13000000,61499.98000000,61240.63000000,61420.28000000,364.85347000
2021-11-04 23:30:00,61420.27000000,61425.48000000,61238.93000000,61290.62000000,133.39407000
2021-11-04 23:45:00,61290.62000000,61432.47000000,61267.16000000,61395.01000000,147.76876000
2021-11-05 00:00:00,61395.01000000,61489.99000000,61299.58000000,61307.84000000,266.77889000
2021-11-05 00:15:00,61307.85000000,61321.02000000,61059.79000000,61205.23000000,297.47043000
2021-11-05 00:30:00,61205.23000000,61264.21000000,61026.74000000,61044.14000000,261.85964000
2021-11-05 00:45:00,61044.15000000,61135.28000000,60820.00000000,60873.95000000,371.95133000
2021-11-05 01:00:00,60873.96000000,61267.51000000,60846.79000000,61260.80000000,263.60775000
2021-11-05 01:15:00,61265.09000000,61293.85000000,61088.56000000,61103.27000000,178.29048000
2021-11-05 01:30:00,61103.26000000,61412.19000000,61035.00000000,61412.19000000,164.94841000
2021-11-05 01:45:00,61412.18000000,61810.51000000,61401.76000000,61784.72000000,674.22066000
2021-11-05 02:00:00,61784.00000000,61900.00000000,61710.00000000,61878.15000000,534.22986000
2021-11-05 02:15:00,61878.15000000,61930.85000000,61749.17000000,61820.00000000,313.97662000
2021-11-05 02:30:00,61819.99000000,61826.64000000,61663.37000000,61687.80000000,371.07392000
2021-11-05 02:45:00,61687.80000000,61736.19000000,61620.45000000,61624.99000000,147.17262000
2021-11-05 03:00:00,61624.99000000,62142.85000000,61624.99000000,62139.76000000,452.90494000
2021-11-05 03:15:00,62138.08000000,62332.04000000,62021.04000000,62153.54000000,635.64590000
2021-11-05 03:30:00,62153.55000000,62175.68000000,62012.08000000,62023.97000000,214.95209000
2021-11-05 03:45:00,62023.96000000,62291.44000000,62005.70000000,62203.80000000,252.56897000
2021-11-05 04:00:00,62203.79000000,62316.92000000,62142.01000000,62174.16000000,342.12887000
2021-11-05 04:15:00,62174.17000000,62252.00000000,62100.00000000,62107.00000000,337.08899000
2021-11-05 04:30:00,62107.00000000,62375.00000000,62064.42000000,62253.72000000,433.47898000
2021-11-05 04:45:00,62253.72000000,62253.72000000,62074.14000000,62088.02000000,240.84727000
2021-11-05 05:00:00,62088.02000000,62113.54000000,62003.52000000,62005.48000000,267.55078000
2021-11-05 05:15:00,62005.48000000,62120.70000000,62000.01000000,62070.92000000,203.59506000
2021-11-05 05:30:00,62070.92000000,62106.95000000,61880.88000000,61957.65000000,292.32429000
2021-11-05 05:45:00,61957.64000000,62195.24000000,61954.13000000,62182.04000000,294.22491000
2021-11-05 06:00:00,62182.04000000,62500.00000000,62182.03000000,62364.90000000,544.99748000
2021-11-05 06:15:00,62364.90000000,62595.72000000,62296.16000000,62447.09000000,414.02630000
2021-11-05 06:30:00,62447.09000000,62481.12000000,62238.91000000,62280.06000000,226.56145000
2021-11-05 06:45:00,62280.07000000,62289.00000000,62136.47000000,62177.30000000,177.08619000
2021-11-05 07:00:00,62177.29000000,62295.33000000,62162.40000000,62291.98000000,208.34709000
2021-11-05 07:15:00,62291.98000000,62487.94000000,62214.03000000,62303.59000000,298.54322000
2021-11-05 07:30:00,62303.59000000,62435.96000000,62265.47000000,62303.08000000,231.88714000
2021-11-05 07:45:00,62303.08000000,62341.13000000,62101.04000000,62128.71000000,185.03699000
2021-11-05 08:00:00,62128.70000000,62210.60000000,61951.27000000,62021.00000000,352.55712000
2021-11-05 08:15:00,62021.00000000,62085.98000000,61998.66000000,62000.73000000,226.66336000
2021-11-05 08:30:00,62000.72000000,62098.79000000,61986.82000000,62061.38000000,293.23979000
2021-11-05 08:45:00,62061.39000000,62200.00000000,62029.67000000,62189.83000000,288.11046000
2021-11-05 09:00:00,62189.83000000,62229.45000000,61913.98000000,62091.05000000,317.30446000
2021-11-05 09:15:00,62091.05000000,62104.39000000,61864.29000000,61864.30000000,253.66946000
2021-11-05 09:30:00,61864.29000000,61886.52000000,61640.71000000,61704.05000000,443.87715000
2021-11-05 09:45:00,61704.05000000,61759.94000000,61511.33000000,61698.19000000,424.31131000
2021-11-05 10:00:00,61698.64000000,61791.25000000,61565.10000000,61640.00000000,415.00285000
2021-11-05 10:15:00,61639.99000000,61761.08000000,61601.74000000,61659.14000000,355.67668000
2021-11-05 10:30:00,61659.14000000,61693.68000000,61445.55000000,61515.16000000,359.51468000
2021-11-05 10:45:00,61516.05000000,61597.42000000,61450.01000000,61570.62000000,260.89320000
2021-11-05 11:00:00,61573.00000000,61650.00000000,61289.81000000,61463.00000000,424.44937000
2021-11-05 11:15:00,61462.99000000,61498.83000000,61234.00000000,61488.44000000,415.76199000
2021-11-05 11:30:00,61488.45000000,61839.95000000,61470.76000000,61494.31000000,577.94708000
2021-11-05 11:45:00,61494.32000000,61605.85000000,61191.28000000,61259.63000000,528.99585000
2021-11-05 12:00:00,61259.63000000,61501.41000000,61187.00000000,61422.60000000,377.89652000
2021-11-05 12:15:00,61422.59000000,61445.99000000,61300.66000000,61317.50000000,430.06593000
2021-11-05 12:30:00,61317.50000000,61462.16000000,61153.52000000,61309.63000000,541.66430000
2021-11-05 12:45:00,61309.63000000,61553.76000000,61227.84000000,61500.01000000,319.23286000
2021-11-05 13:00:00,61500.01000000,61557.00000000,61436.68000000,61553.83000000,261.56890000
2021-11-05 13:15:00,61553.82000000,61604.62000000,61468.79000000,61498.54000000,253.53696000
2021-11-05 13:30:00,61498.55000000,61928.37000000,61469.06000000,61723.00000000,635.13659000
2021-11-05 13:45:00,61723.00000000,61850.00000000,61600.00000000,61773.25000000,283.29439000
2021-11-05 14:00:00,61773.25000000,61850.00000000,61602.67000000,61603.65000000,309.80340000
2021-11-05 14:15:00,61608.83000000,61679.89000000,61545.77000000,61566.59000000,263.16794000
2021-11-05 14:30:00,61563.64000000,61637.65000000,61333.88000000,61338.98000000,252.86241000
2021-11-05 14:45:00,61338.97000000,61513.86000000,61199.73000000,61256.39000000,585.65965000
2021-11-05 15:00:00,61256.39000000,61325.00000000,60856.60000000,60960.36000000,1229.91170000
2021-11-05 15:15:00,60960.35000000,61074.78000000,60841.30000000,61032.70000000,563.06730000
2021-11-05 15:30:00,61032.71000000,61150.00000000,60761.00000000,60763.94000000,552.73825000
2021-11-05 15:45:00,60763.95000000,60934.22000000,60750.00000000,60782.17000000,491.06586000
2021-11-05 16:00:00,60782.99000000,60923.49000000,60730.00000000,60861.00000000,546.23494000
2021-11-05 16:15:00,60861.00000000,61022.22000000,60810.00000000,60919.24000000,382.80771000
2021-11-05 16:30:00,60919.24000000,60959.74000000,60850.00000000,60850.00000000,256.75582000
2021-11-05 16:45:00,60850.01000000,60982.33000000,60805.78000000,60890.00000000,277.96478000
2021-11-05 17:00:00,60890.00000000,60955.00000000,60806.34000000,60881.43000000,366.79857000
2021-11-05 17:15:00,60881.43000000,60930.96000000,60790.00000000,60790.01000000,250.13863000
2021-11-05 17:30:00,60790.00000000,61100.00000000,60773.23000000,60936.57000000,381.49256000
2021-11-05 17:45:00,60936.56000000,61020.71000000,60873.02000000,60971.37000000,179.09892000
2021-11-05 18:00:00,60971.37000000,61095.00000000,60906.38000000,60995.51000000,190.19332000
2021-11-05 18:15:00,60995.50000000,61370.00000000,60949.99000000,61238.62000000,433.09404000
2021-11-05 18:30:00,61238.61000000,61238.62000000,61057.74000000,61110.07000000,234.35067000
2021-11-05 18:45:00,61110.07000000,61431.29000000,61081.75000000,61195.59000000,305.19069000
2021-11-05 19:00:00,61195.58000000,61195.59000000,61038.88000000,61155.16000000,220.59712000
2021-11-05 19:15:00,61155.16000000,61183.16000000,61038.83000000,61063.70000000,200.58367000
2021-11-05 19:30:00,61063.69000000,61100.01000000,60926.00000000,60933.00000000,283.17515000
2021-11-05 19:45:00,60932.99000000,61135.54000000,60814.78000000,61090.69000000,274.56107000
2021-11-05 20:00:00,61090.69000000,61095.82000000,60850.20000000,60855.06000000,288.87273000
2021-11-05 20:15:00,60855.06000000,60922.18000000,60800.00000000,60803.05000000,256.53134000
2021-11-05 20:30:00,60803.06000000,60892.19000000,60721.00000000,60848.44000000,360.79167000
2021-11-05 20:45:00,60848.44000000,61000.00000000,60800.00000000,60930.26000000,258.52942000
2021-11-05 21:00:00,60930.27000000,61200.00000000,60900.00000000,61166.00000000,253.06415000
2021-11-05 21:15:00,61166.00000000,61199.47000000,61020.40000000,61169.48000000,279.96724000
2021-11-05 21:30:00,61169.47000000,61195.69000000,61053.27000000,61088.84000000,182.64702000
2021-11-05 21:45:00,61088.84000000,61152.36000000,60983.84000000,61076.55000000,210.21670000
